"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"GA","Gujarat","13","16","1999","","0","3","6","Govani Sureshkumar Madhavajib","M","IND","199","","73873","","Jasdan","GEN","","6","","0.27","yes","0","0","2.04","GEGJ69555","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","5","","","","",""
"GA","Gujarat","13","17","1999","","0","3","1","Dr Kathiriya Vallabhbhai Ramjibh","M","BJP","41167","GEN","70934","","Rajkot-I","GEN","","6","","58.04","no","12333","17.39","1.96","GEGJ65979","National Party","1605","","3","BJP","1605","RAJKOT","TRUE","TRUE","3","FALSE","TRUE","TRUE","","","Rajkot","4","1","","","","",""
"GA","Gujarat","13","17","1999","","0","3","2","Radadiya Vithalbhai Hansarajbhai","M","INC","28834","GEN","70934","","Rajkot-I","GEN","","6","","40.65","no","28123","39.65","1.96","GEGJ75634","National Party","3482","","2","AIRJP","8896","RAJKOT","TRUE","FALSE","0","TRUE","FALSE","TRUE","","","Rajkot","4","3","","","","",""
"GA","Gujarat","13","17","1999","","0","3","3","Parmar Vijaybhai Somabhai","M","BSP","711","","70934","","Rajkot-I","GEN","","6","","1","yes","625","0.88","1.96","GEGJ69556","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","2","","","","",""
"GA","Gujarat","13","17","1999","","0","3","4","Soni Mahajan Narendrabhai Amr","M","JD(S)","86","","70934","","Rajkot-I","GEN","","6","","0.12","yes","1","0","1.96","GEGJ69554","State-based Party","10979","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","4","","","","",""
"GA","Gujarat","13","17","1999","","0","3","5","Sakariya Babubhai Karshanbhai","M","IND","85","","70934","","Rajkot-I","GEN","","6","","0.12","yes","34","0.05","1.96","GEGJ69553","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","6","","","","",""
"GA","Gujarat","13","17","1999","","0","3","6","Govani Sureshkumar Madhavajib","M","IND","51","","70934","","Rajkot-I","GEN","","6","","0.07","yes","0","0","1.96","GEGJ69555","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","5","","","","",""
"GA","Gujarat","13","18","1999","","0","3","1","Dr Kathiriya Vallabhbhai Ramjibh","M","BJP","31780","GEN","47420","","Rajkot-II","GEN","","6","","67.02","no","16467","34.73","1.82","GEGJ65979","National Party","1605","","3","BJP","1605","RAJKOT","TRUE","TRUE","3","FALSE","TRUE","TRUE","","","Rajkot","4","1","","","","",""
"GA","Gujarat","13","18","1999","","0","3","2","Radadiya Vithalbhai Hansarajbhai","M","INC","15313","GEN","47420","","Rajkot-II","GEN","","6","","32.29","no","15156","31.96","1.82","GEGJ75634","National Party","3482","","2","AIRJP","8896","RAJKOT","TRUE","FALSE","0","TRUE","FALSE","TRUE","","","Rajkot","4","3","","","","",""
"GA","Gujarat","13","18","1999","","0","3","3","Parmar Vijaybhai Somabhai","M","BSP","157","","47420","","Rajkot-II","GEN","","6","","0.33","yes","75","0.16","1.82","GEGJ69556","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","2","","","","",""
"GA","Gujarat","13","18","1999","","0","3","4","Soni Mahajan Narendrabhai Amr","M","JD(S)","82","","47420","","Rajkot-II","GEN","","6","","0.17","yes","29","0.06","1.82","GEGJ69554","State-based Party","10979","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","4","","","","",""
"GA","Gujarat","13","18","1999","","0","3","5","Sakariya Babubhai Karshanbhai","M","IND","53","","47420","","Rajkot-II","GEN","","6","","0.11","yes","18","0.04","1.82","GEGJ69553","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","6","","","","",""
"GA","Gujarat","13","18","1999","","0","3","6","Govani Sureshkumar Madhavajib","M","IND","35","","47420","","Rajkot-II","GEN","","6","","0.07","yes","0","0","1.82","GEGJ69555","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","5","","","","",""
"GA","Gujarat","13","19","1999","","0","3","1","Dr Kathiriya Vallabhbhai Ramjibh","M","BJP","47229","GEN","85795","","Rajkot Rural","GEN","","6","","55.05","no","10000","11.66","2.04","GEGJ65979","National Party","1605","","3","BJP","1605","RAJKOT","TRUE","TRUE","3","FALSE","TRUE","TRUE","","","Rajkot","4","1","","","","",""
"GA","Gujarat","13","19","1999","","0","3","2","Radadiya Vithalbhai Hansarajbhai","M","INC","37229","GEN","85795","","Rajkot Rural","GEN","","6","","43.39","no","36538","42.59","2.04","GEGJ75634","National Party","3482","","2","AIRJP","8896","RAJKOT","TRUE","FALSE","0","TRUE","FALSE","TRUE","","","Rajkot","4","3","","","","",""
"GA","Gujarat","13","19","1999","","0","3","3","Parmar Vijaybhai Somabhai","M","BSP","691","","85795","","Rajkot Rural","GEN","","6","","0.81","yes","425","0.5","2.04","GEGJ69556","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","2","","","","",""
"GA","Gujarat","13","19","1999","","0","3","4","Sakariya Babubhai Karshanbhai","M","IND","266","","85795","","Rajkot Rural","GEN","","6","","0.31","yes","47","0.05","2.04","GEGJ69553","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","6","","","","",""
"GA","Gujarat","13","19","1999","","0","3","5","Soni Mahajan Narendrabhai Amr","M","JD(S)","219","","85795","","Rajkot Rural","GEN","","6","","0.26","yes","58","0.07","2.04","GEGJ69554","State-based Party","10979","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","4","","","","",""
"GA","Gujarat","13","19","1999","","0","3","6","Govani Sureshkumar Madhavajib","M","IND","161","","85795","","Rajkot Rural","GEN","","6","","0.19","yes","0","0","2.04","GEGJ69555","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","5","","","","",""
"GA","Gujarat","13","20","1999","","0","3","1","Dr Kathiriya Vallabhbhai Ramjibh","M","BJP","38830","GEN","59040","","Gondal","GEN","","6","","65.77","no","19302","32.69","1.85","GEGJ65979","National Party","1605","","3","BJP","1605","RAJKOT","TRUE","TRUE","3","FALSE","TRUE","TRUE","","","Rajkot","4","1","","","","",""
"GA","Gujarat","13","20","1999","","0","3","2","Radadiya Vithalbhai Hansarajbhai","M","INC","19528","GEN","59040","","Gondal","GEN","","6","","33.08","no","19319","32.72","1.85","GEGJ75634","National Party","3482","","2","AIRJP","8896","RAJKOT","TRUE","FALSE","0","TRUE","FALSE","TRUE","","","Rajkot","4","3","","","","",""
"GA","Gujarat","13","20","1999","","0","3","3","Sakariya Babubhai Karshanbhai","M","IND","209","","59040","","Gondal","GEN","","6","","0.35","yes","44","0.07","1.85","GEGJ69553","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","6","","","","",""
"GA","Gujarat","13","20","1999","","0","3","4","Parmar Vijaybhai Somabhai","M","BSP","165","","59040","","Gondal","GEN","","6","","0.28","yes","2","0","1.85","GEGJ69556","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","2","","","","",""
"GA","Gujarat","13","20","1999","","0","3","5","Soni Mahajan Narendrabhai Amr","M","JD(S)","163","","59040","","Gondal","GEN","","6","","0.28","yes","18","0.03","1.85","GEGJ69554","State-based Party","10979","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","4","","","","",""
"GA","Gujarat","13","20","1999","","0","3","6","Govani Sureshkumar Madhavajib","M","IND","145","","59040","","Gondal","GEN","","6","","0.25","yes","0","0","1.85","GEGJ69555","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","5","","","","",""
"GA","Gujarat","13","21","1999","","0","3","1","Dr Kathiriya Vallabhbhai Ramjibh","M","BJP","33890","GEN","61083","","Jetpur","GEN","","6","","55.48","no","7290","11.93","2","GEGJ65979","National Party","1605","","3","BJP","1605","RAJKOT","TRUE","TRUE","3","FALSE","TRUE","TRUE","","","Rajkot","4","1","","","","",""
"GA","Gujarat","13","21","1999","","0","3","2","Radadiya Vithalbhai Hansarajbhai","M","INC","26600","GEN","61083","","Jetpur","GEN","","6","","43.55","no","26405","43.23","2","GEGJ75634","National Party","3482","","2","AIRJP","8896","RAJKOT","TRUE","FALSE","0","TRUE","FALSE","TRUE","","","Rajkot","4","3","","","","",""
"GA","Gujarat","13","21","1999","","0","3","3","Sakariya Babubhai Karshanbhai","M","IND","195","","61083","","Jetpur","GEN","","6","","0.32","yes","41","0.07","2","GEGJ69553","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","6","","","","",""
"GA","Gujarat","13","21","1999","","0","3","4","Parmar Vijaybhai Somabhai","M","BSP","154","","61083","","Jetpur","GEN","","6","","0.25","yes","13","0.02","2","GEGJ69556","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","2","","","","",""
"GA","Gujarat","13","21","1999","","0","3","5","Soni Mahajan Narendrabhai Amr","M","JD(S)","141","","61083","","Jetpur","GEN","","6","","0.23","yes","38","0.06","2","GEGJ69554","State-based Party","10979","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","4","","","","",""
"GA","Gujarat","13","21","1999","","0","3","6","Govani Sureshkumar Madhavajib","M","IND","103","","61083","","Jetpur","GEN","","6","","0.17","yes","0","0","2","GEGJ69555","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Rajkot","4","5","","","","",""
"GA","Gujarat","13","22","1999","","0","3","1","Javiya Gordhanbhai Jadavbhai","M","BJP","28070","","42822","","Dhoraji","GEN","","7","","65.55","no","14173","33.1","1.85","GEGJ63415","National Party","1605","","3","BJP","1605","PORBANDAR","TRUE","TRUE","3","FALSE","TRUE","TRUE","","","Porbandar","5","1","","","","",""
"GA","Gujarat","13","22","1999","","0","3","2","Manvar Balvantbhai Bachubhai","M","INC","13897","GEN","42822","","Dhoraji","GEN","","7","","32.45","no","13638","31.85","1.85","GEGJ37261","National Party","3482","","3","JD(G)","10960","PORBANDAR","TRUE","FALSE","1","TRUE","FALSE","FALSE","","","Porbandar","5","2","","","","",""
"GA","Gujarat","13","22","1999","","0","3","3","Devani Bhagubhai Hiralal","M","IND","259","","42822","","Dhoraji","GEN","","7","","0.6","yes","39","0.09","1.85","AEGJ5275","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","4","","","","",""
"GA","Gujarat","13","22","1999","","0","3","4","Shabbir Karim Godil","M","IND","220","","42822","","Dhoraji","GEN","","7","","0.51","yes","75","0.18","1.85","GEGJ69561","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","5","","","","",""
"GA","Gujarat","13","22","1999","","0","3","5","Gameti Sharifbhai Shakubhai","M","IND","145","","42822","","Dhoraji","GEN","","7","","0.34","yes","1","0","1.85","GEGJ69563","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","3","","","","",""
"GA","Gujarat","13","22","1999","","0","3","6","Shingarakhiya Vejabhai Vajsibhai","M","IND","144","","42822","","Dhoraji","GEN","","7","","0.34","yes","57","0.13","1.85","GEGJ69560","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","6","","","","",""
"GA","Gujarat","13","22","1999","","0","3","7","Saiyad Irfan Gu Hushen","M","IND","87","","42822","","Dhoraji","GEN","","7","","0.2","yes","0","0","1.85","GEGJ69564","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","7","","","","",""
"GA","Gujarat","13","23","1999","","0","3","1","Javiya Gordhanbhai Jadavbhai","M","BJP","27350","","44713","","Upleta","GEN","","7","","61.17","no","10601","23.71","1.96","GEGJ63415","National Party","1605","","3","BJP","1605","PORBANDAR","TRUE","TRUE","3","FALSE","TRUE","TRUE","","","Porbandar","5","1","","","","",""
"GA","Gujarat","13","23","1999","","0","3","2","Manvar Balvantbhai Bachubhai","M","INC","16749","GEN","44713","","Upleta","GEN","","7","","37.46","no","16516","36.94","1.96","GEGJ37261","National Party","3482","","3","JD(G)","10960","PORBANDAR","TRUE","FALSE","1","TRUE","FALSE","FALSE","","","Porbandar","5","2","","","","",""
"GA","Gujarat","13","23","1999","","0","3","3","Devani Bhagubhai Hiralal","M","IND","233","","44713","","Upleta","GEN","","7","","0.52","yes","81","0.18","1.96","AEGJ5275","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","4","","","","",""
"GA","Gujarat","13","23","1999","","0","3","4","Shingarakhiya Vejabhai Vajsibhai","M","IND","152","","44713","","Upleta","GEN","","7","","0.34","yes","44","0.1","1.96","GEGJ69560","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","6","","","","",""
"GA","Gujarat","13","23","1999","","0","3","5","Gameti Sharifbhai Shakubhai","M","IND","108","","44713","","Upleta","GEN","","7","","0.24","yes","42","0.09","1.96","GEGJ69563","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","3","","","","",""
"GA","Gujarat","13","23","1999","","0","3","6","Shabbir Karim Godil","M","IND","66","","44713","","Upleta","GEN","","7","","0.15","yes","11","0.02","1.96","GEGJ69561","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","5","","","","",""
"GA","Gujarat","13","23","1999","","0","3","7","Saiyad Irfan Gu Hushen","M","IND","55","","44713","","Upleta","GEN","","7","","0.12","yes","0","0","1.96","GEGJ69564","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Porbandar","5","7","","","","",""
"GA","Gujarat","13","24","1999","","0","3","1","Patel Raghavji Hansrajbhai","M","INC","30926","","62215","","Jodiya","GEN","","10","","49.71","no","899","1.44","2.08","AEGJ13474","National Party","3482","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","2","","","","",""
"GA","Gujarat","13","24","1999","","0","3","2","Koradiya Chandreshbhai Valjibhai","M","BJP","30027","GEN","62215","","Jodiya","GEN","","10","","48.26","no","29550","47.5","2.08","GEGJ43716","National Party","1605","","5","BJP","1605","JAMNAGAR","TRUE","TRUE","5","FALSE","TRUE","TRUE","","","Jamnagar","3","1","","","","",""
"GA","Gujarat","13","24","1999","","0","3","3","Vakil Nathabhai V Gohil","M","RPI","477","","62215","","Jodiya","GEN","","10","","0.77","yes","316","0.51","2.08","GEGJ53539","State-based Party","6911","","3","RPI","6911","JAMNAGAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","Jamnagar","3","4","","","","",""
"GA","Gujarat","13","24","1999","","0","3","4","Sagathiya Ramji Malji","M","IND","161","","62215","","Jodiya","GEN","","10","","0.26","yes","41","0.07","2.08","GEGJ53531","Independents","10809","","2","IND","10809","JAMNAGAR","TRUE","TRUE","0","FALSE","FALSE","FALSE","","","Jamnagar","3","10","","","","",""
"GA","Gujarat","13","24","1999","","0","3","5","Parmar Danabhai Murabhai","M","IND","120","","62215","","Jodiya","GEN","","10","","0.19","yes","8","0.01","2.08","AEGJ9506","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","8","","","","",""
"GA","Gujarat","13","24","1999","","0","3","6","Nanda Jayantilal Harilal","M","SHS","112","","62215","","Jodiya","GEN","","10","","0.18","yes","2","0","2.08","GEGJ69549","State-based Party","18691","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","5","","","","",""
"GA","Gujarat","13","24","1999","","0","3","7","Shri Gajubha Malabha Bathiya","M","AJBP","110","","62215","","Jodiya","GEN","","10","","0.18","yes","5","0.01","2.08","GEGJ69542","Local Party","119","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","3","","","","",""
"GA","Gujarat","13","24","1999","","0","3","8","Jadav Jivanbhai Dahyabhai","M","IND","105","","62215","","Jodiya","GEN","","10","","0.17","yes","16","0.03","2.08","GEGJ69550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","6","","","","",""
"GA","Gujarat","13","24","1999","","0","3","9","Darjada Kasam Nurmamad","M","IND","89","","62215","","Jodiya","GEN","","10","","0.14","yes","1","0","2.08","GEGJ69547","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","7","","","","",""
"GA","Gujarat","13","24","1999","","0","3","10","Maru Kanubhai Ramjibhai","M","IND","88","","62215","","Jodiya","GEN","","10","","0.14","yes","0","0","2.08","AEGJ7216","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","9","","","","",""
"GA","Gujarat","13","25","1999","","0","3","1","Koradiya Chandreshbhai Valjibhai","M","BJP","21593","GEN","37832","","Jamnagar","GEN","","10","","57.08","no","5879","15.54","2","GEGJ43716","National Party","1605","","5","BJP","1605","JAMNAGAR","TRUE","TRUE","5","FALSE","TRUE","TRUE","","","Jamnagar","3","1","","","","",""
"GA","Gujarat","13","25","1999","","0","3","2","Patel Raghavji Hansrajbhai","M","INC","15714","","37832","","Jamnagar","GEN","","10","","41.54","no","15563","41.14","2","AEGJ13474","National Party","3482","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","2","","","","",""
"GA","Gujarat","13","25","1999","","0","3","3","Jadav Jivanbhai Dahyabhai","M","IND","151","","37832","","Jamnagar","GEN","","10","","0.4","yes","49","0.13","2","GEGJ69550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","6","","","","",""
"GA","Gujarat","13","25","1999","","0","3","4","Darjada Kasam Nurmamad","M","IND","102","","37832","","Jamnagar","GEN","","10","","0.27","yes","17","0.04","2","GEGJ69547","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Jamnagar","3","7","","","","",""
